NewtonCG with backtrack line search.

CUTEst problem................: WOODSNE
Number of variables...........: 4000
Maximum problem iterations....: 1000
Maximum subproblem iterations.: 1000
Maximum line search iterations: 1000
Time limit....................: 10 min

Total iterations........................: 1000
Subproblem iterations...................: 1000
Line search iterations..................: 0
Number of objective function evaluations: 1000
Number of gradient evaluations..........: 1000
Number of hessian evaluations...........: 1000
Total time in seconds...................: 0.873647
Subproblem time in seconds..............: 0.382330
Line search time in seconds.............: 0.230566
How many times subproblem failed........: 0
How many times line search failed.......: 0

___________________________________________________________________________
iter    f(x*)            ‖∇f(x*)‖         alpha            ‖d‖            
214     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
215     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
216     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
217     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
218     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
219     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
220     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
221     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
222     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
223     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
224     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
225     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
226     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
227     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
228     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
229     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
230     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
231     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
232     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
233     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
234     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
235     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
236     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
237     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
238     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
239     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
240     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
241     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
242     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
243     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
244     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
245     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
246     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
247     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
248     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
249     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
250     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
251     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
252     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
253     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
254     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
255     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
256     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
257     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
258     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
259     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
260     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
261     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
262     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
263     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
264     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
265     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
266     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
267     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
268     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
269     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
270     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
271     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
272     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
273     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
274     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
275     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
276     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
277     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
278     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
279     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
280     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
281     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
282     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
283     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
284     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
285     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
286     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
287     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
288     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
289     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
290     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
291     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
292     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
293     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
294     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
295     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
296     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
297     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
298     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
299     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
300     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
301     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
302     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
303     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
304     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
305     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
306     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
307     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
308     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
309     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
310     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
311     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
312     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
313     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
314     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
315     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
316     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
317     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
318     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
319     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
320     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
321     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
322     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
323     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
324     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
325     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
326     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
327     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
328     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
329     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
330     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
331     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
332     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
333     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
334     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
335     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
336     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
337     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
338     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
339     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
340     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
341     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
342     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
343     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
344     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
345     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
346     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
347     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
348     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
349     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
350     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
351     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
352     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
353     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
354     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
