NewtonCholesky with backtrack line search.

CUTEst problem................: ARGTRIGLS
Number of variables...........: 200
Maximum problem iterations....: 1000
Maximum subproblem iterations.: 200
Maximum line search iterations: 1000
Time limit....................: 10 min

Total iterations........................: 1000
Subproblem iterations...................: 20600000
Line search iterations..................: 0
Number of objective function evaluations: 1000
Number of gradient evaluations..........: 1000
Number of hessian evaluations...........: 1000
Total time in seconds...................: 124.427652
Subproblem time in seconds..............: 4.107307
Line search time in seconds.............: 0.162128
How many times subproblem failed........: 0
How many times line search failed.......: 0

___________________________________________________________________________
iter    f(x*)            ‖∇f(x*)‖         alpha            ‖d‖            
236     1.574526e+01     1.001918e+03     1.000000e+00     2.542137e-07   
237     1.574524e+01     1.001918e+03     1.000000e+00     2.542135e-07   
238     1.574522e+01     1.001917e+03     1.000000e+00     2.542132e-07   
239     1.574520e+01     1.001917e+03     1.000000e+00     2.542129e-07   
240     1.574519e+01     1.001916e+03     1.000000e+00     2.542127e-07   
241     1.574517e+01     1.001916e+03     1.000000e+00     2.542124e-07   
242     1.574515e+01     1.001915e+03     1.000000e+00     2.542122e-07   
243     1.574513e+01     1.001915e+03     1.000000e+00     2.542119e-07   
244     1.574512e+01     1.001914e+03     1.000000e+00     2.542117e-07   
245     1.574510e+01     1.001914e+03     1.000000e+00     2.542114e-07   
246     1.574508e+01     1.001913e+03     1.000000e+00     2.542111e-07   
247     1.574506e+01     1.001913e+03     1.000000e+00     2.542109e-07   
248     1.574505e+01     1.001912e+03     1.000000e+00     2.542106e-07   
249     1.574503e+01     1.001911e+03     1.000000e+00     2.542104e-07   
250     1.574501e+01     1.001911e+03     1.000000e+00     2.542101e-07   
251     1.574499e+01     1.001910e+03     1.000000e+00     2.542099e-07   
252     1.574498e+01     1.001910e+03     1.000000e+00     2.542096e-07   
253     1.574496e+01     1.001909e+03     1.000000e+00     2.542093e-07   
254     1.574494e+01     1.001909e+03     1.000000e+00     2.542091e-07   
255     1.574492e+01     1.001908e+03     1.000000e+00     2.542088e-07   
256     1.574491e+01     1.001908e+03     1.000000e+00     2.542086e-07   
257     1.574489e+01     1.001907e+03     1.000000e+00     2.542083e-07   
258     1.574487e+01     1.001907e+03     1.000000e+00     2.542081e-07   
259     1.574485e+01     1.001906e+03     1.000000e+00     2.542078e-07   
260     1.574484e+01     1.001906e+03     1.000000e+00     2.542075e-07   
261     1.574482e+01     1.001905e+03     1.000000e+00     2.542073e-07   
262     1.574480e+01     1.001905e+03     1.000000e+00     2.542070e-07   
263     1.574479e+01     1.001904e+03     1.000000e+00     2.542068e-07   
264     1.574477e+01     1.001903e+03     1.000000e+00     2.542065e-07   
265     1.574475e+01     1.001903e+03     1.000000e+00     2.542063e-07   
266     1.574473e+01     1.001902e+03     1.000000e+00     2.542060e-07   
267     1.574472e+01     1.001902e+03     1.000000e+00     2.542057e-07   
268     1.574470e+01     1.001901e+03     1.000000e+00     2.542055e-07   
269     1.574468e+01     1.001901e+03     1.000000e+00     2.542052e-07   
270     1.574466e+01     1.001900e+03     1.000000e+00     2.542050e-07   
271     1.574465e+01     1.001900e+03     1.000000e+00     2.542047e-07   
272     1.574463e+01     1.001899e+03     1.000000e+00     2.542045e-07   
273     1.574461e+01     1.001899e+03     1.000000e+00     2.542042e-07   
274     1.574459e+01     1.001898e+03     1.000000e+00     2.542040e-07   
275     1.574458e+01     1.001898e+03     1.000000e+00     2.542037e-07   
276     1.574456e+01     1.001897e+03     1.000000e+00     2.542034e-07   
277     1.574454e+01     1.001897e+03     1.000000e+00     2.542032e-07   
278     1.574452e+01     1.001896e+03     1.000000e+00     2.542029e-07   
279     1.574451e+01     1.001895e+03     1.000000e+00     2.542027e-07   
280     1.574449e+01     1.001895e+03     1.000000e+00     2.542024e-07   
